NS1,NSX2A,NSX3A,NSX5A,NSX7A,NSX8A,NSX9A,NSX10A,NSX11A,NSX12A,NSX2B,NSX3B,NSX5B,NSX7B,NSX8B,NSX9B,NSX10B,NSX11B,NSX12B,NSX2C,NSX3C,NSX5C,NSX7C,NSX8C,NSX9C,NSX10C,NSX11C,NSX12C,NSX2D,NSX3D,NSX5D,NSX7D,NSX8D,NSX9D,NSX10D,NSX11D,NSX12D,NSX2E,NSX3E,NSX5E,NSX7E,NSX8E,NSX9E,NSX10E,NSX11E,NSX12E,NSX2F,NSX3F,NSX5F,NSX7F,NSX8F,NSX9F,NSX10F,NSX11F,NSX12F,NSX2G,NSX3G,NSX5G,NSX7G,NSX8G,NSX9G,NSX10G,NSX11G,NSX12G,NSX2H,NSX3H,NSX5H,NSX7H,NSX8H,NSX9H,NSX10H,NSX11H,NSX12H,NSX2I,NSX3I,NSX5I,NSX7I,NSX8I,NSX9I,NSX10I,NSX11I,NSX12I,NSX131_1,NSX131_2,NSX131_3,NSX131_4,NSX132_1,NSX132_2,NSX132_3,NSX132_4,NSX133_1,NSX133_2,NSX133_3,NSX133_4,NSX134_1,NSX134_2,NSX134_3,NSX134_4,NSD1,NDX2J,NDX4J,NDX5J,NDX5J_6_TEXT,NDX6J,NDX6J_8_TEXT,NDX8J,NDX9J,NDX12J,NDX2K,NDX4K,NDX5K,NDX6K,NDX6K_14_TEXT,NDX8K,NDX9K,NDX12K,NDX2L,NDX4L,NDX5L,NDX5L_10_TEXT,NDX6L,NDX6L_13_TEXT,NDX8L,NDX9L,NDX12L,NDX2M,NDX4M,NDX5M,NDX5M_10_TEXT,NDX6M,NDX6M_13_TEXT,NDX8M,NDX9M,NDX12M,NDX2N,NDX4N,NDX5N,NDX5N_10_TEXT,NDX6N,NDX6N_13_TEXT,NDX8N,NDX9N,NDX12N,NDX2O,NDX4O,NDX5O,NDX5O_11_TEXT,NDX6O,NDX6O_14_TEXT,NDX8O,NDX9O,NDX12O,NDX2P,NDX4P,NDX5P,NDX5P_10_TEXT,NDX6P,NDX6P_13_TEXT,NDX8P,NDX9P,NDX12P,NDX2Q,NDX4Q,NDX5Q,NDX5Q_10_TEXT,NDX6Q,NDX6Q_13_TEXT,NDX8Q,NDX9Q,NDX12Q,NDX2R,NDX4R,NDX5R,NDX5R_10_TEXT,NDX6R,NDX6R_13_TEXT,NDX8R,NDX9R,NDX12R,NDX151_1,NDX151_2,NDX151_3,NDX151_4,NDX152_1,NDX152_2,NDX152_3,NDX152_4,NDX153_1,NDX153_2,NDX153_3,NDX153_4,NDX154_1,NDX154_2,NDX154_3,NDX154_4
4,6.0,9.0,42,4.0,5.0,2.0,8.0,17.0,1.0,51.0,8.0,42,1.0,1.0,2.0,1.0,,6.0,5.0,9.0,32,4.0,1.0,2.0,16.0,13.0,7.0,5.0,9.0,52,5.0,1.0,2.0,17.0,17.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,1.0,3.0,,2.0,2.0,2.0,3.0,,,,,80,34,4.0,,,7.0,,16.0,17.0,8.0,24,10.0,9.0,14.0,,15.0,,,,,,,,,,,10.0,30,15.0,1.0,,12.0,,15.0,19.0,12.0,38,1.0,9.0,,13.0,,16.0,16.0,1.0,23,1.0,10.0,,14.0,,16.0,16.0,1.0,,,,,,,,,9.0,,,,,,,,,,20,,9.0,,12.0,,14.0,16.0,1.0,2.0,3.0,2.0,,,,,,2.0,3.0,2.0,,2.0,3.0,,
5,6.0,7.0,45,4.0,1.0,2.0,5.0,12.0,7.0,51.0,9.0,47,4.0,1.0,2.0,14.0,14.0,7.0,7.0,8.0,45,4.0,1.0,2.0,13.0,14.0,7.0,7.0,1.0,65,4.0,5.0,1.0,1.0,1.0,4.0,7.0,1.0,33,4.0,1.0,2.0,1.0,13.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3,,,,,,,,,10.0,,,,,,,,11.0,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,1.0,1.0,3.0,,,,,,,,,
2,7.0,8.0,26,8.0,1.0,1.0,1.0,1.0,6.0,51.0,9.0,31,5.0,5.0,2.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.0,9.0,19,4.0,4.0,2.0,7.0,14.0,1.0,51.0,1.0,54,7.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,,6.0,1.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,1.0,2.0,3.0,,,,,,,,,,3,19,4.0,5.0,,8.0,associate,15.0,14.0,10.0,,,,,,,,9.0,20,15.0,1.0,,13.0,associate,13.0,14.0,9.0,46,15.0,9.0,,13.0,associate,19.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,
5,7.0,1.0,56,5.0,1.0,1.0,1.0,1.0,6.0,51.0,1.0,50,5.0,5.0,1.0,1.0,1.0,7.0,4.0,8.0,48,4.0,5.0,1.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,1,55,4.0,5.0,,7.0,,12.0,11.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7.0,1.0,30 Something,4.0,,2.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.0,9.0,28,4.0,1.0,2.0,8.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5.0,7.0,30,7.0,1.0,1.0,1.0,1.0,8.0,48.0,1.0,35?,8.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,35?,7.0,1.0,1.0,1.0,1.0,8.0,5.0,7.0,45?,6.0,1.0,1.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,,,,,5,37,1.0,5.0,,6.0,,17.0,16.0,12.0,44,10.0,9.0,12.0,,15.0,19.0,1.0,67,15.0,9.0,,12.0,,15.0,15.0,1.0,37,10.0,1.0,,12.0,,17.0,17.0,1.0,67,15.0,9.0,,12.0,,14.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0
1,7.0,9.0,37,4.0,1.0,1.0,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,47,4.0,1.0,,7.0,,15.0,17.0,12.0,60,15.0,1.0,12.0,,12.0,19.0,11.0,39,1.0,1.0,,1.0,,1.0,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,
1,7.0,9.0,63,4.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,7.0,1.0,59,5.0,1.0,1.0,1.0,1.0,4.0,51.0,1.0,56,4.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,62,4.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,66,4.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,65,4.0,1.0,1.0,1.0,1.0,,11.0,1.0,54,4.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,40,6.0,1.0,1.0,1.0,1.0,6.0,7.0,9.0,43,4.0,1.0,1.0,1.0,1.0,6.0,7.0,1.0,42,4.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.0,9.0,mid 50s,9.0,1.0,2.0,6.0,15.0,7.0,51.0,9.0,33,9.0,4.0,2.0,12.0,13.0,7.0,,,,,,,,,,4.0,8.0,21,1.0,1.0,2.0,13.0,15.0,7.0,4.0,8.0,62,5.0,6.0,2.0,13.0,13.0,8.0,8.0,4.0,45,5.0,4.0,2.0,12.0,14.0,7.0,5.0,8.0,34,4.0,1.0,2.0,12.0,16.0,7.0,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,90,,,,,,,,,8.0,,,,,,,,9.0,,,,,,,,,8.0,,,,,,,,,8.0,28,1.0,8.0,,12.0,,13.0,16.0,1.0,32,10.0,10.0,,13.0,,13.0,13.0,1.0,60,11.0,8.0,,12.0,,14.0,15.0,1.0,60,11.0,1.0,,11.0,,14.0,15.0,9.0,21,10.0,8.0,,12.0,,12.0,12.0,15.0,1.0,2.0,3.0,,2.0,2.0,,1.0,2.0,2.0,,3.0,2.0,2.0,,1.0
5,6.0,9.0,56,4.0,4.0,2.0,6.0,14.0,8.0,51.0,8.0,41,4.0,1.0,1.0,1.0,1.0,8.0,5.0,9.0,3,4.0,1.0,2.0,13.0,15.0,7.0,6.0,9.0,35,4.0,5.0,2.0,13.0,14.0,8.0,7.0,9.0,56,4.0,5.0,2.0,14.0,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,,,,,,,,,11.0,,,,,,,,11.0,,,,,,,,,9.0,,,,,,,,,9.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,,,,,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0
2,5.0,9.0,40,4.0,7.0,2.0,9.0,16.0,7.0,1.0,9.0,40,5.0,5.0,2.0,17.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,10,38,9.0,5.0,,7.0,,14.0,16.0,8.0,44,11.0,10.0,12.0,,12.0,11.0,1.0,61,15.0,9.0,,12.0,,13.0,11.0,1.0,65,15.0,9.0,,13.0,aquatence,11.0,11.0,1.0,67,15.0,9.0,,12.0,,11.0,17.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0
1,7.0,9.0,63,6.0,6.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7.0,9.0,27,4.0,5.0,2.0,7.0,14.0,5.0,51.0,9.0,23,4.0,5.0,2.0,14.0,14.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,30,,,,,,,,,12.0,,,,,,,,10.0,34,1.0,9.0,,12.0,,17.0,19.0,11.0,38,10.0,9.0,,12.0,,15.0,15.0,12.0,28,1.0,9.0,,11.0,,11.0,16.0,11.0,61,15.0,10.0,,12.0,,17.0,15.0,11.0,34,10.0,9.0,,12.0,,16.0,16.0,11.0,41,1.0,9.0,,11.0,,15.0,16.0,11.0,38,10.0,9.0,,12.0,,16.0,14.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,7.0,9.0,36,5.0,1.0,2.0,7.0,14.0,7.0,51.0,9.0,40,1.0,5.0,2.0,15.0,16.0,7.0,5.0,9.0,75,8.0,6.0,1.0,1.0,1.0,7.0,5.0,8.0,40,4.0,1.0,2.0,13.0,17.0,7.0,6.0,8.0,43,1.0,4.0,2.0,13.0,16.0,7.0,10.0,4.0,43,4.0,1.0,2.0,12.0,1.0,7.0,7.0,1.0,37,4.0,1.0,2.0,11.0,16.0,6.0,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6,,,,,,,,,12.0,,,,,,,,10.0,,,,,,,,,1.0,,,,,,,,,9.0,,,,,,,,,1.0,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0
3,7.0,9.0,40,8.0,1.0,1.0,9.0,15.0,1.0,49.0,9.0,74,8.0,6.0,,13.0,1.0,,6.0,8.0,42,4.0,1.0,2.0,14.0,17.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,,2.0,1.0,3.0,,,,,,,,,,4,,,,,,,,,12.0,,,,,,,,10.0,41,13.0,1.0,,12.0,,14.0,19.0,10.0,41,11.0,1.0,,12.0,,14.0,19.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,,,,
1.5,1.0,8.0,43,5.0,5.0,1.0,1.0,1.0,4.0,51.0,7.0,32,6.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6.0,9.0,37,5.0,1.0,2.0,1.0,11.0,1.0,50.0,8.0,50,4.0,5.0,1.0,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,15,45,5.0,1.0,,7.0,,15.0,17.0,10.0,39,10.0,9.0,12.0,,14.0,19.0,10.0,51,10.0,9.0,,11.0,,14.0,17.0,11.0,54,1.0,9.0,,12.0,,19.0,19.0,9.0,52,11.0,9.0,,12.0,,13.0,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
3,7.0,9.0,39,4.0,5.0,2.0,7.0,17.0,7.0,51.0,8.0,,,5.0,2.0,13.0,17.0,7.0,1.0,1.0,58,6.0,1.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,9,,,,,,,,,12.0,29,12.0,9.0,11.0,,14.0,17.0,8.0,,,,,,,,,11.0,25,1.0,9.0,,13.0,,11.0,14.0,12.0,62,1.0,9.0,,13.0,,14.0,16.0,,,,,,,,,,1.0,31,1.0,1.0,,13.0,,1.0,12.0,10.0,,,,,,,,,9.0,53,13.0,9.0,,12.0,,11.0,,16.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0
5,1.0,1.0,45,1.0,1.0,2.0,5.0,11.0,7.0,1.0,9.0,22,1.0,5.0,2.0,11.0,16.0,7.0,4.0,9.0,11,1.0,7.0,1.0,15.0,12.0,8.0,6.0,8.0,66,1.0,5.0,2.0,11.0,17.0,1.0,7.0,9.0,55,9.0,5.0,1.0,11.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,25,,,,,,,,,8.0,,,,,,,,9.0,,,,,,,,,9.0,,,,,,,,,9.0,33,10.0,9.0,,1.0,,16.0,15.0,8.0,22,12.0,10.0,,9.0,,14.0,12.0,10.0,112,11.0,9.0,,1.0,,15.0,12.0,8.0,55,10.0,1.0,,1.0,,11.0,12.0,9.0,10,10.0,9.0,,1.0,,11.0,12.0,1.0,3.0,,,,3.0,,,,3.0,,,,3.0,3.0,,
3,6.0,1.0,40,1.0,4.0,1.0,10.0,1.0,6.0,51.0,1.0,80,1.0,6.0,1.0,12.0,11.0,4.0,7.0,7.0,38,8.0,1.0,2.0,1.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,25,20,4.0,7.0,,5.0,,15.0,13.0,8.0,40,10.0,1.0,12.0,,14.0,19.0,10.0,50,1.0,1.0,,12.0,,15.0,14.0,8.0,45,12.0,1.0,,10.0,,14.0,14.0,8.0,57,11.0,1.0,,11.0,,14.0,14.0,9.0,40,15.0,9.0,,13.0,,14.0,15.0,8.0,24,11.0,1.0,,1.0,,14.0,14.0,10.0,26,10.0,1.0,,,,13.0,18.0,9.0,57,1.0,1.0,,12.0,,14.0,14.0,16.0,,,,,,,,,1.0,1.0,,,1.0,,2.0,
3,7.0,9.0,33,4.0,5.0,2.0,7.0,14.0,7.0,50.0,9.0,43,4.0,5.0,2.0,14.0,14.0,7.0,6.0,9.0,34,4.0,4.0,2.0,14.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,5,,,,,,,,,11.0,,,,,,,,10.0,33,10.0,8.0,,12.0,,14.0,13.0,10.0,33,10.0,8.0,,12.0,,14.0,14.0,9.0,33,1.0,1.0,,12.0,,14.0,13.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,,
3,7.0,8.0,28,6.0,1.0,1.0,1.0,1.0,6.0,51.0,7.0,,5.0,1.0,1.0,1.0,1.0,6.0,7.0,1.0,50,6.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,2,48,1.0,5.0,,7.0,,14.0,15.0,8.0,37,11.0,9.0,12.0,,14.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
3,1.0,7.0,47,5.0,7.0,1.0,1.0,1.0,7.0,1.0,8.0,not sure,9.0,7.0,2.0,12.0,13.0,8.0,1.0,1.0,34,9.0,7.0,1.0,1.0,1.0,8.0,1.0,1.0,27,9.0,7.0,1.0,1.0,1.0,8.0,1.0,1.0,not sure,9.0,5.0,1.0,1.0,1.0,8.0,11.0,1.0,54,1.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,not sure,,5.0,1.0,1.0,1.0,8.0,1.0,1.0,not sure,1.0,5.0,1.0,1.0,1.0,8.0,,,,,,,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,1,35,1.0,5.0,,8.0,,14.0,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7.0,1.0,35,4.0,5.0,2.0,1.0,12.0,8.0,51.0,8.0,39,7.0,1.0,2.0,13.0,17.0,6.0,7.0,1.0,63,7.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,37,7.0,1.0,1.0,1.0,12.0,8.0,7.0,9.0,36,4.0,1.0,2.0,13.0,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,15,,,,,,,,,12.0,57,10.0,1.0,11.0,,13.0,17.0,11.0,,,,,,,,,11.0,61,1.0,1.0,,12.0,,12.0,19.0,1.0,40,10.0,9.0,,11.0,,13.0,17.0,11.0,68,10.0,10.0,,14.0,Father figure,12.0,13.0,11.0,63,1.0,9.0,,13.0,mother figure,11.0,11.0,11.0,32,1.0,9.0,,13.0,acquaintance ,11.0,18.0,1.0,34,10.0,9.0,,13.0,"""friends with benefits""",13.0,11.0,18.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0
3,7.0,9.0,,4.0,6.0,1.0,1.0,1.0,1.0,51.0,1.0,,8.0,1.0,1.0,1.0,1.0,6.0,7.0,1.0,,8.0,1.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,,,,,,2,,4.0,6.0,,8.0,,15.0,16.0,11.0,,11.0,10.0,14.0,,13.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,
5,7.0,1.0,60,9.0,7.0,1.0,1.0,1.0,4.0,51.0,9.0,30,7.0,5.0,2.0,15.0,15.0,7.0,7.0,7.0,30,4.0,1.0,,1.0,1.0,6.0,7.0,7.0,50,1.0,1.0,1.0,1.0,1.0,4.0,6.0,9.0,24,4.0,1.0,2.0,15.0,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3,,,,,,,,,11.0,,,,,,,,10.0,30,10.0,9.0,,11.0,,15.0,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,,2.0,2.0,3.0,,,,,,,,,
10,4.0,8.0,37,4.0,5.0,2.0,7.0,14.0,7.0,49.0,9.0,39,9.0,4.0,2.0,14.0,13.0,7.0,6.0,8.0,33,4.0,4.0,2.0,16.0,15.0,7.0,7.0,7.0,34,9.0,4.0,2.0,13.0,13.0,7.0,5.0,8.0,42,5.0,1.0,2.0,12.0,11.0,7.0,8.0,6.0,33,5.0,4.0,2.0,15.0,14.0,7.0,5.0,10.0,45,5.0,5.0,2.0,14.0,14.0,7.0,7.0,7.0,48,4.0,1.0,4.0,13.0,13.0,7.0,5.0,8.0,38,5.0,4.0,2.0,12.0,13.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,25,37,4.0,1.0,,7.0,,15.0,14.0,9.0,32,11.0,1.0,12.0,,14.0,14.0,10.0,47,13.0,1.0,,12.0,,17.0,17.0,11.0,37,11.0,1.0,,12.0,,13.0,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,,,,
4,6.0,9.0,50,5.0,1.0,2.0,6.0,14.0,7.0,51.0,7.0,47,6.0,1.0,2.0,13.0,13.0,1.0,4.0,1.0,40,5.0,1.0,2.0,14.0,14.0,6.0,1.0,7.0,39,4.0,4.0,2.0,15.0,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,5,37,5.0,5.0,,7.0,,15.0,14.0,12.0,44,12.0,1.0,12.0,,13.0,14.0,10.0,39,12.0,1.0,,12.0,,13.0,14.0,11.0,42,12.0,1.0,,12.0,,14.0,14.0,12.0,30,10.0,8.0,,1.0,,14.0,14.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0
